Iraw[0;1] R It 
0.77789 16.53617 35.73790
0.77856 16.53650 36.20570
0.77645 16.53684 36.67081
0.77905 16.53730 37.30997
0.77498 16.53762 37.74048
0.77563 16.53793 38.15547
0.77307 16.53843 38.83295
0.77330 16.53874 39.22675
0.77358 16.53923 39.86421
0.77401 16.53956 40.29033
0.77254 16.53991 40.74089
0.77319 16.54020 41.10888
0.77290 16.54071 41.74719
0.76941 16.54113 42.26200
0.76885 16.54157 42.79954
0.76685 16.54189 43.20529
0.76697 16.54237 43.74975
0.76733 16.54271 44.17239
0.76552 16.54327 44.82755
0.76477 16.54365 45.26231
0.76628 16.54401 45.68049
0.76231 16.54458 46.34513
0.76210 16.54503 46.85594
0.76245 16.54530 47.17376
0.76270 16.54569 47.59037
0.75671 16.54629 48.27724
0.75643 16.54674 48.76898
0.75928 16.54710 49.15841
0.75527 16.54765 49.76274
0.75631 16.54817 50.30840
0.75330 16.54869 50.86489
0.75324 16.54901 51.20367
0.74890 16.54953 51.76138
0.75317 16.54992 52.17608
0.75128 16.55052 52.80325
0.75098 16.55091 53.20774
0.74780 16.55141 53.71837
0.74536 16.55190 54.22243
0.74118 16.55239 54.72335
0.74658 16.55296 55.28697
0.74129 16.55346 55.78477
0.73706 16.55390 56.23063
0.73820 16.55451 56.84288
0.73926 16.55486 57.19505
0.73999 16.55538 57.67664
0.73820 16.55581 58.10629
0.73503 16.55647 58.73731
0.73539 16.55699 59.23953
0.73462 16.55751 59.75485
0.73364 16.55806 60.27362
0.73345 16.55845 60.64968
0.72583 16.55900 61.16325
0.72589 16.55957 61.70290
0.72485 16.56006 62.17058
0.71338 16.56077 62.81876
0.72180 16.56120 63.22073
0.72009 16.56177 63.73793
0.70337 16.56248 64.39302
0.71411 16.56289 64.77712
0.71476 16.56327 65.10990
0.71981 16.56407 65.84112
0.70595 16.56454 66.25912
0.70405 16.56510 66.77605
0.70837 16.56566 67.27292
0.70215 16.56627 67.83718
0.70718 16.56661 68.11880
0.70605 16.56734 68.77208
0.70337 16.56761 69.02681
0.70776 16.56828 69.62467
0.70109 16.56913 70.34446
0.70264 16.56962 70.77912
0.70093 16.57059 71.64563
0.68848 16.57113 72.08865
0.68823 16.57163 72.50448
0.79858 17.03370 0.81036
0.80298 17.03444 8.36994
0.80396 17.03465 9.52982
0.80249 17.03503 11.27505
0.80444 17.03518 11.86678
0.79565 17.03530 12.32387
0.80200 17.03552 13.18471
0.80347 17.03569 13.75567
0.80469 17.03583 14.23215
0.80042 17.03597 14.72691
0.79858 17.03611 15.16510
0.80273 17.03630 15.74393
0.79761 17.03646 16.22176
0.80347 17.03661 16.66832
0.80054 17.03686 17.37770
0.79403 17.03694 17.61353
0.79907 17.03716 18.18383
0.79810 17.03741 18.83770
0.79575 17.03758 19.28035
0.79749 17.03787 19.96605
0.79919 17.03799 20.29532
0.79712 17.03828 20.93959
0.79260 17.03838 21.20089
0.79309 17.03862 21.72037
0.79810 17.03884 22.21250
0.79351 17.03908 22.72247
0.79338 17.03927 23.13437
0.79077 17.03956 23.74704
0.79346 17.03985 24.34030
0.78898 17.04005 24.72780
0.79185 17.04031 25.22098
0.79598 17.04058 25.78548
0.78898 17.04079 26.16716
0.78939 17.04110 26.72960
0.78979 17.04140 27.29575
0.78979 17.04160 27.63683
0.78719 17.04199 28.29945
0.78703 17.04225 28.76381
0.78947 17.04249 29.18470
0.78906 17.04286 29.83028
0.78687 17.04308 30.19877
0.78687 17.04343 30.73814
0.78521 17.04372 31.19530
0.78882 17.04414 31.83592
0.78198 17.04437 32.25554
0.78359 17.04474 32.79035
0.78455 17.04501 33.21385
0.78364 17.04534 33.70763
0.78317 17.04576 34.33190
0.78198 17.04601 34.69275
0.77896 17.04638 35.23726
0.77820 17.04667 35.63649
0.77930 17.04704 36.17082
0.77944 17.04739 36.66514
0.77856 17.04783 37.25590
0.77865 17.04822 37.77236
0.77970 17.04862 38.29767
0.77529 17.04888 38.65610
0.77310 17.04927 39.18824
0.77332 17.04973 39.78674
0.77356 17.05004 40.17217
0.77446 17.05048 40.72749
0.77409 17.05084 41.18553
0.76990 17.05120 41.65980
0.77039 17.05166 42.21311
0.76701 17.05216 42.81850
0.76733 17.05244 43.15837
0.76649 17.05288 43.67945
0.76929 17.05340 44.33763
0.76753 17.05373 44.69172
0.76034 17.05415 45.20201
0.76453 17.05459 45.70370
0.76392 17.05509 46.28280
0.76111 17.05556 46.79786
0.76108 17.05586 47.16672
0.76213 17.05646 47.81789
0.75959 17.05691 48.32387
0.76306 17.05721 48.65647
0.75670 17.05781 49.30787
0.75570 17.05832 49.85523
0.75366 17.05871 50.32256
0.75537 17.05904 50.66712
0.74857 17.05968 51.29467
0.75195 17.05994 51.61464
0.74614 17.06057 52.26540
0.74935 17.06103 52.73411
0.74955 17.06157 53.29486
0.74829 17.06207 53.81453
0.74780 17.06236 54.12843
0.74578 17.06292 54.66660
0.74707 17.06347 55.25181
0.74235 17.06400 55.75752
0.73966 17.06441 56.16649
0.73569 17.06492 56.66383
0.73625 17.06564 57.38086
0.73454 17.06593 57.65698
0.73336 17.06654 58.28069
0.72817 17.06691 58.62711
0.73047 17.06743 59.14040
0.72990 17.06815 59.81287
0.72900 17.06863 60.26030
0.72229 17.06919 60.80570
0.72664 17.06969 61.28586
0.72046 17.07024 61.77634
0.72510 17.07059 62.11452
0.72925 17.07111 62.63025
0.72124 17.07187 63.32331
0.71809 17.07230 63.70866
0.72095 17.07271 64.10133
0.71997 17.07346 64.79992
0.70923 17.07401 65.24970
0.70850 17.07447 65.67495
0.71851 17.07486 66.08051
0.70923 17.07564 66.76543
0.71948 17.07633 67.39405
0.70549 17.07669 67.69009
0.70630 17.07724 68.17743
0.70044 17.07806 68.90853
0.69907 17.07845 69.24241
0.69702 17.07915 69.83446
0.69067 17.07954 70.24943
0.69507 17.07999 70.60865
0.69141 17.08068 71.17893
0.68286 17.08123 71.71811
0.68433 17.08185 72.19351
0.68481 17.08267 72.95145
0.68579 17.08323 73.40417
0.68774 17.08365 73.78358
0.68237 17.08417 74.18512
0.67725 17.08517 75.09199
0.68237 17.08630 75.99887
0.68457 17.08658 76.26186
0.68323 17.08709 76.71006
0.67944 17.08745 77.00785
0.67651 17.08834 77.78533
0.68408 17.08886 78.20455
0.79761 17.53447 0.22728
0.80249 17.53448 1.00269
0.80054 17.53449 1.91162
0.80396 17.53456 3.16650
0.79736 17.53469 4.60062
0.80322 17.53479 5.62288
0.79663 17.53487 6.20735
0.80298 17.53492 6.58410
0.80054 17.53504 7.43379
0.80273 17.53507 7.58592
0.80176 17.53521 8.39466
0.80298 17.53529 8.81646
0.80420 17.53536 9.25878
0.80298 17.53547 9.76745
0.79736 17.53558 10.28922
0.80200 17.53572 10.90858
0.80086 17.53583 11.38413
0.80176 17.53592 11.76001
0.79492 17.53605 12.28066
0.79761 17.53616 12.73806
0.79663 17.53632 13.33139
0.79663 17.53661 14.30696
0.79956 17.53675 14.74150
0.79624 17.53692 15.29688
0.79907 17.53706 15.78459
0.79907 17.53714 16.02949
0.79354 17.53739 16.72059
0.79639 17.53759 17.28157
0.78931 17.53778 17.82758
0.79333 17.53794 18.26058
0.79191 17.53809 18.63025
0.79419 17.53839 19.40620
0.79224 17.53856 19.80933
0.78914 17.53875 20.28178
0.79370 17.53900 20.85406
0.79431 17.53918 21.25284
0.79077 17.53941 21.78984
0.79272 17.53958 22.15103
0.78866 17.53992 22.87531
0.79199 17.54007 23.21083
0.78996 17.54035 23.83018
0.78647 17.54061 24.33556
0.78711 17.54076 24.60806
0.78638 17.54103 25.19712
0.78467 17.54142 25.91535
0.78687 17.54167 26.36992
0.78849 17.54185 26.70462
0.78800 17.54211 27.16690
0.78605 17.54242 27.74318
0.78613 17.54270 28.21474
0.78198 17.54316 28.98054
0.78410 17.54337 29.36584
0.78198 17.54354 29.70340
0.78092 17.54391 30.28767
0.78381 17.54425 30.83601
0.78361 17.54448 31.17308
0.78125 17.54480 31.72038
0.78188 17.54521 32.36126
0.77734 17.54544 32.69365
0.77991 17.54577 33.20147
0.78215 17.54610 33.69262
0.77710 17.54649 34.28826
0.77751 17.54681 34.73191
0.77791 17.54721 35.33452
0.77450 17.54759 35.85566
0.77401 17.54782 36.22277
0.77393 17.54818 36.70501
0.77433 17.54859 37.24707
0.77515 17.54912 37.96612
0.77051 17.54934 38.24939
0.77163 17.54981 38.86431
0.77043 17.55012 39.29872
0.77466 17.55057 39.86024
0.77091 17.55084 40.22173
0.77065 17.55121 40.70793
0.76770 17.55167 41.27236
0.76611 17.55209 41.81292
0.76449 17.55252 42.29942
0.76206 17.55289 42.80058
0.76694 17.55323 43.18997
0.76099 17.55384 43.91077
0.75732 17.55412 44.26709
0.76660 17.55454 44.77454
0.75952 17.55507 45.36543
0.76099 17.55543 45.80768
0.76127 17.55578 46.17460
0.75521 17.55626 46.72980
0.75382 17.55667 47.17530
0.75903 17.55725 47.88163
0.75347 17.55763 48.27072
0.75568 17.55811 48.79315
0.75708 17.55850 49.23244
0.75171 17.55903 49.84663
0.74292 17.55962 50.47487
0.74866 17.55995 50.78463
0.75122 17.56054 51.41784
0.74963 17.56089 51.79395
0.74219 17.56137 52.27934
0.74780 17.56173 52.65129
0.73987 17.56224 53.19529
0.74204 17.56286 53.82100
0.74894 17.56332 54.32371
0.74458 17.56376 54.73193
0.73771 17.56422 55.21395
0.73938 17.56474 55.71967
0.74308 17.56529 56.31348
0.73397 17.56585 56.80872
0.73576 17.56639 57.36028
0.73494 17.56690 57.88098
0.73481 17.56730 58.23440
0.73088 17.56776 58.71912
0.73486 17.56842 59.36485
0.72960 17.56882 59.71530
0.72957 17.56953 60.40390
0.72847 17.56986 60.71511
0.72075 17.57045 61.24714
0.72583 17.57086 61.65761
0.72404 17.57158 62.35494
0.71440 17.57209 62.77510
0.71960 17.57260 63.30764
0.71232 17.57319 63.80161
0.71667 17.57362 64.21891
0.71265 17.57411 64.65624
0.72046 17.57471 65.24653
0.70429 17.57537 65.79640
0.70426 17.57573 66.12852
0.70171 17.57638 66.72195
0.71057 17.57698 67.26633
0.69360 17.57775 67.91015
0.69767 17.57808 68.23722
0.69141 17.57862 68.70648
0.69702 17.57901 69.06476
0.69214 17.57971 69.71773
0.69849 17.58013 70.03645
0.68701 17.58107 70.86482
0.68091 17.58143 71.20371
0.67993 17.58212 71.80811
0.79956 18.05084 0.81036
0.80347 18.05135 6.98651
0.80664 18.05158 8.41676
0.80396 18.05165 8.75446
0.79883 18.05172 9.17224
0.80371 18.05194 10.23766
0.80151 18.05208 10.85475
0.80396 18.05238 12.11725
0.80212 18.05255 12.74346
0.80005 18.05270 13.31887
0.80298 18.05280 13.70068
0.80200 18.05298 14.27180
0.79810 18.05314 14.81472
0.79819 18.05331 15.37450
0.79272 18.05348 15.91439
0.79565 18.05358 16.18982
0.80142 18.05381 16.83684
0.80054 18.05390 17.12725
0.79500 18.05435 18.33893
0.79553 18.05455 18.84491
0.79224 18.05463 19.05733
0.79907 18.05488 19.68197
0.79663 18.05511 20.23088
0.79028 18.05533 20.72253
0.79696 18.05559 21.32587
0.79478 18.05578 21.77219
0.79468 18.05602 22.30922
0.79175 18.05614 22.56474
0.79272 18.05651 23.33572
0.78906 18.05665 23.67129
0.79077 18.05695 24.26756
0.79146 18.05720 24.73870
0.79248 18.05745 25.22294
0.79034 18.05770 25.72797
0.79309 18.05793 26.14766
0.78906 18.05828 26.79643
0.78735 18.05858 27.38158
0.78931 18.05873 27.60786
0.78998 18.05913 28.31269
0.78872 18.05937 28.75475
0.78540 18.05974 29.36499
0.78809 18.05996 29.74424
0.78677 18.06028 30.26587
0.78654 18.06048 30.62162
0.78312 18.06096 31.37344
0.78350 18.06119 31.72389
0.78472 18.06151 32.23678
0.78507 18.06175 32.60511
0.78215 18.06221 33.28011
0.78491 18.06252 33.75203
0.77739 18.06280 34.18829
0.78035 18.06317 34.74739
0.77896 18.06351 35.22977
0.77876 18.06392 35.78778
0.77466 18.06418 36.19718
0.78052 18.06462 36.77573
0.77698 18.06500 37.29078
0.77661 18.06552 37.97444
0.77524 18.06567 38.18953
0.77466 18.06601 38.66485
0.77515 18.06643 39.20477
0.77264 18.06689 39.80609
0.77515 18.06743 40.46314
0.77002 18.06760 40.71523
0.76969 18.06798 41.20892
0.76880 18.06827 41.59413
0.76538 18.06890 42.33937
0.76961 18.06922 42.74746
0.76862 18.06960 43.20095
0.76545 18.07003 43.69229
0.76782 18.07065 44.41129
0.76465 18.07092 44.75151
0.76336 18.07137 45.26646
0.76235 18.07178 45.74646
0.76082 18.07218 46.22724
0.75757 18.07253 46.61495
0.75818 18.07308 47.25706
0.75480 18.07333 47.54384
0.75415 18.07405 48.32292
0.75244 18.07452 48.83996
0.75555 18.07494 49.28403
0.75350 18.07530 49.70913
0.75464 18.07575 50.19153
0.75356 18.07629 50.75164
0.74756 18.07663 51.13045
0.75041 18.07713 51.64483
0.73999 18.07795 52.48092
0.74748 18.07831 52.85418
0.74263 18.07852 53.11034
0.73966 18.07918 53.77934
0.74292 18.07956 54.16710
0.74015 18.08014 54.76015
0.73869 18.08066 55.25816
0.73722 18.08109 55.73156
0.73576 18.08162 56.22418
0.73560 18.08225 56.87381
0.73983 18.08278 57.38702
0.73572 18.08312 57.71569
0.73608 18.08350 58.09604
0.73535 18.08417 58.73676
0.73608 18.08442 59.00310
0.72461 18.08526 59.77144
0.72192 18.08590 60.40349
0.72251 18.08626 60.72626
0.72180 18.08687 61.29182
0.71875 18.08726 61.67034
0.72241 18.08771 62.11079
0.70190 18.08841 62.74436
0.71932 18.08889 63.20410
0.71899 18.08934 63.62592
0.71704 18.09033 64.49704
0.70549 18.09074 64.86857
0.71045 18.09120 65.33437
0.70984 18.09165 65.73171
0.70593 18.09210 66.12476
0.70874 18.09272 66.71136
0.71021 18.09331 67.21427
0.70317 18.09387 67.73283
0.69971 18.09451 68.30392
0.69885 18.09494 68.65201
0.69067 18.09537 69.04937
0.68579 18.09633 69.86305
0.69429 18.09668 70.19577
0.69165 18.09848 71.77545
0.68774 18.09914 72.37065
0.68164 18.09966 72.78774
0.80444 18.55423 0.09279
0.80591 18.55452 5.19882
0.79907 18.55458 5.80063
0.80265 18.55489 7.88449
0.79907 18.55494 8.25552
0.80396 18.55524 9.81844
0.79712 18.55542 10.65172
0.79883 18.55559 11.35151
0.79940 18.55577 12.13677
0.80021 18.55596 12.83387
0.79517 18.55606 13.18518
0.79419 18.55619 13.67575
0.80493 18.55642 14.41861
0.79663 18.55654 14.81312
0.79907 18.55668 15.27607
0.80103 18.55693 16.06170
0.79500 18.55718 16.77691
0.79565 18.55742 17.49362
0.79712 18.55752 17.75409
0.79435 18.55788 18.68960
0.79842 18.55810 19.24416
0.79297 18.55831 19.76185
0.79492 18.55858 20.40935
0.79285 18.55874 20.77692
0.79858 18.55890 21.16505
0.79712 18.55935 22.16509
0.79272 18.55964 22.80287
0.79224 18.55983 23.22748
0.79517 18.56011 23.76034
0.79248 18.56036 24.27203
0.79236 18.56062 24.78438
0.79142 18.56084 25.22990
0.78979 18.56118 25.86870
0.78654 18.56140 26.27127
0.79028 18.56165 26.75547
0.78861 18.56190 27.22143
0.78735 18.56221 27.77284
0.79175 18.56255 28.38355
0.78752 18.56281 28.81644
0.78765 18.56300 29.15077
0.77954 18.56341 29.87558
0.78654 18.56368 30.26748
0.78247 18.56384 30.56561
0.78430 18.56420 31.12148
0.78442 18.56457 31.71665
0.78516 18.56479 32.04817
0.78137 18.56522 32.69618
0.78442 18.56556 33.24207
0.77954 18.56589 33.75492
0.78003 18.56624 34.24050
0.78052 18.56664 34.81597
0.77930 18.56693 35.24260
0.78182 18.56729 35.77066
0.77987 18.56763 36.23768
0.77551 18.56803 36.79158
0.77515 18.56837 37.26643
0.77729 18.56877 37.80058
0.77686 18.56901 38.12486
0.77856 18.56956 38.83186
0.77563 18.56984 39.22566
0.77466 18.57021 39.69687
0.77108 18.57063 40.24819
0.77515 18.57104 40.77971
0.77010 18.57129 41.08628
0.77332 18.57178 41.68178
0.77279 18.57220 42.23084
0.77014 18.57257 42.64560
0.76599 18.57306 43.28050
0.76678 18.57351 43.80787
0.76587 18.57396 44.34990
0.76685 18.57433 44.76083
0.76489 18.57471 45.24190
0.76359 18.57518 45.75523
0.76229 18.57561 46.27420
0.76353 18.57605 46.76015
0.75854 18.57638 47.10139
0.75920 18.57709 47.91528
0.76180 18.57739 48.25516
0.75415 18.57787 48.78648
0.75716 18.57829 49.25899
0.75431 18.57875 49.73685
0.75532 18.57931 50.36005
0.75830 18.57951 50.54759
0.75366 18.58016 51.25353
0.75085 18.58059 51.72511
0.75327 18.58114 52.28591
0.74976 18.58166 52.84234
0.74764 18.58191 53.08582
0.75041 18.58252 53.72342
0.74878 18.58303 54.23805
0.74666 18.58364 54.85262
0.74504 18.58409 55.32011
0.73962 18.58456 55.78734
0.74194 18.58504 56.27865
0.73950 18.58549 56.67046
0.74263 18.58602 57.21948
0.74060 18.58648 57.65664
0.74390 18.58702 58.16931
0.72961 18.58739 58.58885
0.72437 18.58813 59.30334
0.73315 18.58870 59.82441
0.73372 18.58910 60.21095
0.73055 18.58967 60.75289
0.73157 18.59014 61.17873
0.72817 18.59071 61.73227
0.73108 18.59126 62.22742
0.72876 18.59184 62.77565
0.71802 18.59245 63.34667
0.71958 18.59286 63.73052
0.71729 18.59342 64.22061
0.72009 18.59405 64.81129
0.72009 18.59444 65.17204
0.71484 18.59531 65.95905
0.71631 18.59552 66.11836
0.70890 18.59632 66.86063
0.71411 18.59661 67.09119
0.70569 18.59714 67.60800
0.71297 18.59780 68.17242
0.70516 18.59856 68.84498
0.69885 18.59896 69.23917
0.70174 18.59959 69.77324
0.69312 18.60034 70.46556
0.69604 18.60073 70.78559
0.69312 18.60132 71.27688
0.68999 18.60177 71.68340
0.68335 18.60247 72.31182
0.67993 18.60319 72.94133
0.69214 18.60419 73.76808
0.68823 18.60458 74.09924
0.68579 18.60651 75.73806
0.69067 18.60938 78.16605
0.80005 19.04337 0.81036
0.79761 19.04344 2.87038
0.80249 19.04388 6.98710
0.80054 19.04395 7.46090
0.80151 19.04410 8.36189
0.80176 19.04418 8.79556
0.80151 19.04430 9.42617
0.80176 19.04446 10.21611
0.80233 19.04471 11.30019
0.80093 19.04496 12.30168
0.79834 19.04505 12.67182
0.80371 19.04522 13.29724
0.79907 19.04537 13.79480
0.79386 19.04548 14.17845
0.79688 19.04581 15.29361
0.79224 19.04596 15.71942
0.79370 19.04620 16.45535
0.79663 19.04632 16.81050
0.79504 19.04665 17.71835
0.78979 19.04685 18.25422
0.79175 19.04705 18.76234
0.79175 19.04720 19.13732
0.78638 19.04754 19.99686
0.79321 19.04769 20.36018
0.79492 19.04778 20.58264
0.79663 19.04800 21.08800
0.78882 19.04823 21.60086
0.78931 19.04852 22.24169
0.79395 19.04870 22.64274
0.79038 19.04896 23.17672
0.78784 19.04912 23.51414
0.78963 19.04955 24.40019
0.78442 19.04970 24.72425
0.78979 19.04998 25.25172
0.78898 19.05025 25.77508
0.78579 19.05048 26.19962
0.78524 19.05076 26.71641
0.78516 19.05106 27.26959
0.78589 19.05137 27.82194
0.78687 19.05172 28.43147
0.78296 19.05182 28.60236
0.78377 19.05210 29.08823
0.78662 19.05252 29.78938
0.78345 19.05287 30.37651
0.78735 19.05309 30.71753
0.78333 19.05337 31.17927
0.78027 19.05370 31.70589
0.78320 19.05407 32.28275
0.77897 19.05438 32.76124
0.78003 19.05485 33.45801
0.78084 19.05505 33.77115
0.78182 19.05543 34.31610
0.77889 19.05578 34.84073
0.77775 19.05603 35.20098
0.77502 19.05646 35.79866
0.77661 19.05694 36.47983
0.77490 19.05722 36.86455
0.78198 19.05761 37.40760
0.77490 19.05788 37.77085
0.77580 19.05830 38.34144
0.77407 19.05861 38.75073
0.76929 19.05911 39.39598
0.77347 19.05942 39.79626
0.77166 19.05980 40.28786
0.76961 19.06055 41.22958
0.76831 19.06100 41.79503
0.77010 19.06135 42.22149
0.76990 19.06176 42.73624
0.76831 19.06209 43.15528
0.76672 19.06266 43.81491
0.76282 19.06295 44.15383
0.76372 19.06354 44.86232
0.76278 19.06389 45.27530
0.75923 19.06436 45.80765
0.76017 19.06470 46.21196
0.76008 19.06517 46.74025
0.75820 19.06558 47.19654
0.75635 19.06602 47.70568
0.75537 19.06645 48.18028
0.75781 19.06690 48.67175
0.75529 19.06733 49.13542
0.75252 19.06802 49.90178
0.75285 19.06830 50.19699
0.74817 19.06889 50.82750
0.74894 19.06923 51.19063
0.74988 19.06982 51.80601
0.74919 19.07027 52.28660
0.74227 19.07072 52.75150
0.74561 19.07117 53.22843
0.74634 19.07165 53.71200
0.74487 19.07211 54.18953
0.74121 19.07262 54.70404
0.74077 19.07320 55.28484
0.73787 19.07364 55.71672
0.73599 19.07410 56.18570
0.72192 19.07448 56.55073
0.73442 19.07520 57.26137
0.73560 19.07571 57.77585
0.73234 19.07622 58.27035
0.72876 19.07645 58.50449
0.72925 19.07728 59.28160
0.72544 19.07780 59.78706
0.72729 19.07842 60.39968
0.71509 19.07870 60.65769
0.71675 19.07936 61.26577
0.72070 19.07974 61.64333
0.71558 19.08046 62.30132
0.70837 19.08103 62.83812
0.72070 19.08153 63.28836
0.70981 19.08210 63.81720
0.70630 19.08259 64.26181
0.71297 19.08317 64.79872
0.70939 19.08372 65.29940
0.70703 19.08418 65.71175
0.69507 19.08475 66.24668
0.70361 19.08528 66.72611
0.70386 19.08597 67.31506
0.69312 19.08629 67.60339
0.68970 19.08759 68.78496
0.80151 19.53520 0.81036
0.80249 19.53527 2.67766
0.80396 19.53534 3.72752
0.80103 19.53550 5.40120
0.79712 19.53572 7.06677
0.80200 19.53607 9.14018
0.80347 19.53624 9.98282
0.80396 19.53630 10.26489
0.80103 19.53643 10.84263
0.79728 19.53655 11.35624
0.80298 19.53666 11.80680
0.80151 19.53671 12.00663
0.79907 19.53717 13.71481
0.79875 19.53731 14.19897
0.80005 19.53755 14.99322
0.79810 19.53758 15.08133
0.79602 19.53780 15.75851
0.79484 19.53797 16.26537
0.79517 19.53813 16.72904
0.79565 19.53834 17.35426
0.79956 19.53848 17.71086
0.79517 19.53864 18.13419
0.79761 19.53893 18.90202
0.79224 19.53914 19.41667
0.79240 19.53948 20.25450
0.79215 19.53970 20.78402
0.79272 19.54016 21.84020
0.79248 19.54044 22.43347
0.79077 19.54061 22.79800
0.78882 19.54082 23.23643
0.79045 19.54111 23.84649
0.78638 19.54120 24.04540
0.79175 19.54154 24.72523
0.78921 19.54185 25.32710
0.78809 19.54206 25.73467
0.78784 19.54232 26.22676
0.78654 19.54260 26.73744
0.78564 19.54291 27.30404
0.78312 19.54314 27.70658
0.78752 19.54355 28.42300
0.78638 19.54362 28.55708
0.78113 19.54412 29.40438
0.78654 19.54431 29.72977
0.78052 19.54461 30.21194
0.78296 19.54487 30.65335
0.78426 19.54524 31.24197
0.78442 19.54568 31.92504
0.78259 19.54591 32.28477
0.78113 19.54613 32.64637
0.78198 19.54650 33.19285
0.77783 19.54691 33.79463
0.78019 19.54717 34.19825
0.77856 19.54747 34.62574
0.77873 19.54795 35.32685
0.78101 19.54826 35.75453
0.77734 19.54866 36.32901
0.77515 19.54901 36.81967
0.77802 19.54936 37.29733
0.77596 19.55031 38.57735
0.77197 19.55090 39.33638
0.77241 19.55113 39.65137
0.77209 19.55158 40.22015
0.77104 19.55199 40.74606
0.76831 19.55235 41.17583
0.77173 19.55280 41.77472
0.77100 19.55316 42.20707
0.77161 19.55353 42.66360
0.76678 19.55397 43.18758
0.76558 19.55490 44.29114
0.76514 19.55531 44.80151
0.76538 19.55579 45.33917
0.76021 19.55622 45.83939
0.76082 19.55665 46.33885
0.76440 19.55694 46.67188
0.76196 19.55728 47.06594
0.76257 19.55777 47.60885
0.76135 19.55833 48.23285
0.75887 19.55876 48.69471
0.76278 19.55921 49.19718
